,title,link
47,Mobikon Announces ‘Self Serve Loyalty’ for the QSR and Fast Casual Restaurants,https://www.newsvoir.com/release/mobikon-announces-self-serve-loyalty-for-the-qsr-and-fast-casual-restaurants-10884.html
48,Revel in the Music at Hype - Delhi's Best Night Club,https://www.newsvoir.com/release/revel-in-the-music-at-hype-delhi-s-best-night-club-10878.html
49,Big Musical Nights Ahead at Umang Tewari’s The Junkyard Café and Local in CP,https://www.newsvoir.com/release/big-musical-nights-ahead-at-umang-tewari-s-the-junkyard-caf-and-local-in-cp-10874.html
50,"UN's Sustainable Development Goals to Drive Discussions at 3rd Tasting India Symposium: 
December 13-16, 2018",https://www.newsvoir.com/release/un-s-sustainable-development-goals-to-drive-discussions-at-3rd-tasting-india-symposium-december-13-16-2018-10843.html
51,Charcoal Eats is the Hospitality Partner for Puneri Paltan,https://www.newsvoir.com/release/charcoal-eats-is-the-hospitality-partner-for-puneri-paltan-10836.html
52,"This Festive Season, Indulge in Fruity Delights Only at ‘The ThickShake Factory’",https://www.newsvoir.com/release/this-festive-season-indulge-in-fruity-delights-only-at-the-thickshake-factory--10813.html
53,The ThickShake Factory Opens its Door for Mumbaikars,https://www.newsvoir.com/release/the-thickshake-factory-opens-its-door-for-mumbaikars-10754.html
54,Burger Singh to Add 40 Franchise Stores to its Kitty,https://www.newsvoir.com/release/burger-singh-to-add-40-franchise-stores-to-its-kitty-10742.html
55,"Charcoal Eats brings Delicious Treats at Unbelievable Prices to Celebrate its 3rd Anniversary
",https://www.newsvoir.com/release/charcoal-eats-brings-delicious-treats-at-unbelievable-prices-to-celebrate-its-3rd-anniversary-10729.html
56,Pop Night with Alisha Chinai ft Anupam Amod on 21st Sept at The Junkyard Cafe,https://www.newsvoir.com/release/pop-night-with-alisha-chinai-ft-anupam-amod-on-21st-sept-at-the-junkyard-cafe-10690.html
57,The ThickShake Factory is Arriving on the Shores of Mumbai with Lip-smacking Delicious Shakes ,https://www.newsvoir.com/release/the-thickshake-factory-is-arriving-on-the-shores-of-mumbai-with-lip-smacking-delicious-shakes-10615.html
58,Charcoal Eats Salutes the Indian Armed Forces with a Special Discount Scheme,https://www.newsvoir.com/release/charcoal-eats-salutes-the-indian-armed-forces-with-a-special-discount-scheme-10539.html
