,title,link
469,Shriram Transport Finance Company Q1 FY16 Results,https://www.newsvoir.com/release/shriram-transport-finance-company-q1-fy16-results-4964.html
470,Greaves Cotton Q1FY16 Net Profit up 51% at Rs. 43.34 Crore,https://www.newsvoir.com/release/greaves-cotton-q1fy16-net-profit-up-51-at-rs-43-34-crore-4962.html
471,Shoppers Stop Records Double-Digit Like-to -Like Growth at 12.7%,https://www.newsvoir.com/release/shoppers-stop-records-double-digit-like-to-like-growth-at-12-7-4968.html
472,"ICICI Bank Performance Review: Quarter Ended June 30, 2015",https://www.newsvoir.com/release/icici-bank-performance-review-quarter-ended-june-30-2015-4957.html
473,Jyothy Laboratories Ltd Q1FY16 (Consolidated),https://www.newsvoir.com/release/jyothy-laboratories-ltd-q1fy16-consolidated-4947.html
474,Nokia Corporation Interim Report for Q2 2015 and January-June 2015,https://www.newsvoir.com/release/nokia-corporation-interim-report-for-q2-2015-and-january-june-2015-4945.html
475,Mphasis Direct International Business Leads Growth with 10.7% QoQ and 11.4% YoY FY16,https://www.newsvoir.com/release/mphasis-direct-international-business-leads-growth-with-10-7-qoq-and-11-4-yoy-fy16-4942.html
476,Castrol India Delivers Strong Q2 2015 Results,https://www.newsvoir.com/release/castrol-india-delivers-strong-q2-2015-results-4941.html
477,Shriram City Union Finance Ltd. – Q1FY16 Net up 15.6 %; Income from Operations Rises 7.8%,https://www.newsvoir.com/release/shriram-city-union-finance-ltd-q1fy16-net-up-15-6-income-from-operations-rises-7-8--4936.html
478,SpiceJet Reports Rs. 71.8 Crore Net Profit in Q1 FY2016,https://www.newsvoir.com/release/spicejet-reports-rs-71-8-crore-net-profit-in-q1-fy2016-4928.html
479,"Info Edge (India) Limited Announces Q1 FY16 Results for the Quarter Ended June 30, 2015, Net Sales up by 19%, Total Income up by 22%",https://www.newsvoir.com/release/info-edge-india-limited-announces-q1-fy16-results-for-the-quarter-ended-june-30-2015-net-sales-up-by-19-total-income-up-by-22-4920.html
480,Vodafone Q1 FY15-16 Results,https://www.newsvoir.com/release/vodafone-q1-fy15-16-results-4907.html
481,"L&T Financial Performance for the Quarter Ended 30th June, 2015",https://www.newsvoir.com/release/l-t-financial-performance-for-the-quarter-ended-30th-june-2015-4898.html
482,Muthoot Finance Ltd Q1 FY 2016 Results,https://www.newsvoir.com/release/muthoot-finance-ltd-q1-fy-2016-results-4890.html
483,Indiabulls Housing Finance Limited Q1 FY-16 Net Profit up by 20.6% to Rs. 511 Crore,https://www.newsvoir.com/release/indiabulls-housing-finance-limited-q1-fy-16-net-profit-up-by-20-6-to-rs-511-crore-4874.html
484,Edelweiss Financial Services Limited Q1FY16 Unaudited Results,https://www.newsvoir.com/release/edelweiss-financial-services-limited-q1fy16-unaudited-results-4872.html
485,Infosys Q1 Results FY16,https://www.newsvoir.com/release/infosys-q1-results-fy16-4870.html
486,LIC Housing Finance Ltd Q1 FY 2016 Results,https://www.newsvoir.com/release/lic-housing-finance-ltd-q1-fy-2016-results-4865.html
487,Omkar Speciality Chemicals Limited - Q1FY16 Total Income Rises 69.08% & PAT up by 64.41%,https://www.newsvoir.com/release/omkar-speciality-chemicals-limited-q1fy16-total-income-rises-69-08-pat-up-by-64-41-4857.html
488,NIIT Technologies Q1 FY’16 PAT up 35.5%,https://www.newsvoir.com/release/niit-technologies-q1-fy-16-pat-up-35-5--4818.html
